| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
| col_10_track_188 | col_10 | Skhvata mojamagirobas | 24. KAKHETI. ARTANA. Skhvata mojamagirobas.mp3 | გრიმო/CD4/24. KAKHETI. ARTANA. Skhvata mojamagirobas.mp3 | Andro Simashvili and Kote Mamukashvili | 1967 | KAKHETI |
| col_10_track_189 | col_10 | Maqruli | 21. KAKHETI. ARTANA. Maqruli.mp3 | გრიმო/CD4/21. KAKHETI. ARTANA. Maqruli.mp3 | Andro Simashvili and Abria Simashvili | 1967 | KAKHETI |
| col_10_track_190 | col_10 | Namgalo and Hopuna | 25. KARTLI. TIRDZNISI. Namgalo and Hopuna.mp3 | გრიმო/CD3/25. KARTLI. TIRDZNISI. Namgalo and Hopuna.mp3 | A choir of elderly singers Gabriel Buchukuri | 1967 | KARTLI |
| col_10_track_191 | col_10 | Herio | 32. KARTLI. KASPI. Herio.mp3 | გრიმო/CD3/32. KARTLI. KASPI. Herio.mp3 | Davit Rusitashvili and Nika Mchedlidze | 1967 | KARTLI |
| col_10_track_192 | col_10 | Mushuri | 36. KARTLI. KVEMO CHALA. Mushuri.mp3 | გრიმო/CD3/36. KARTLI. KVEMO CHALA. Mushuri.mp3 | Soloists: Zaka Zakarashvili and Tedo Tekhashvili | 1967 | KARTLI |
| col_10_track_193 | col_10 | Brdzana Solomon | 14. KARTLI. GORI. Brdzana Solomon.mp3 | გრიმო/CD3/14. KARTLI. GORI. Brdzana Solomon.mp3 | Vocal group Shvidkatsa | 1967 | KARTLI |
| col_10_track_194 | col_10 | Herio and Hopuna | 26. KARTLI. TIRDZNISI. Herio and Hopuna.mp3 | გრიმო/CD3/26. KARTLI. TIRDZNISI. Herio and Hopuna.mp3 | Gabriel Buchukuri | 1967 | KARTLI |
| col_10_track_195 | col_10 | Arkhalalo | 13. KARTLI. GORI. Arkhalalo.mp3 | გრიმო/CD3/13. KARTLI. GORI. Arkhalalo.mp3 | Vocal group Shvidkatsa | 1967 | KARTLI |
| col_10_track_196 | col_10 | Mravalzhamier | 19. KARTLI. GORI. Mravalzhamier.mp3 | გრიმო/CD3/19. KARTLI. GORI. Mravalzhamier.mp3 | Choir from Gori: Gaioz Terterashvili and Vakhtang Tsereteli | 1967 | KARTLI |
| col_10_track_197 | col_10 | Tirili | 04. KHEVSURETI. BARISAKHO. Tirili.mp3 | გრიმო/CD3/04. KHEVSURETI. BARISAKHO. Tirili.mp3 | Abika Arabuli | 1967 | KHEVSURETI |
| col_10_track_198 | col_10 | Maqruli | 34. KARTLI. KVEMO CHALA. Maqruli.mp3 | გრიმო/CD3/34. KARTLI. KVEMO CHALA. Maqruli.mp3 | Soloists: Zaka Zakarashvili and Tedo Tekhashvili | 1967 | KARTLI |
| col_10_track_199 | col_10 | Chona | 22. KARTLI. GORI. Chona.mp3 | გრიმო/CD3/22. KARTLI. GORI. Chona.mp3 | Vladimer Kvrivishvili and Vakhtang Tsereteli | 1967 | KARTLI |
| col_10_track_200 | col_10 | Tselo mousvi balakhsa | 16. KARTLI. GORI. Tselo mousvi balakhsa.mp3 | გრიმო/CD3/16. KARTLI. GORI. Tselo mousvi balakhsa.mp3 | Vocal group Shvidkatsa | 1967 | KARTLI |
| col_10_track_201 | col_10 | Urmuli | 31. KARTLI. KASPI. Urmuli.mp3 | გრიმო/CD3/31. KARTLI. KASPI. Urmuli.mp3 | Nika Mchedlidze | 1967 | KARTLI |
| col_10_track_202 | col_10 | Tsoli gamididgulda | 17. KARTLI. GORI. Tsoli gamididgulda.mp3 | გრიმო/CD3/17. KARTLI. GORI. Tsoli gamididgulda.mp3 | Vocal group Shvidkatsa | 1967 | KARTLI |
| col_10_track_203 | col_10 | Tasshi mghera | 03. KHEVSURETI. BARISAKHO. Tasshi mghera.mp3 | გრიმო/CD3/03. KHEVSURETI. BARISAKHO. Tasshi mghera.mp3 | Abika Arabuli | 1967 | KHEVSURETI |
| col_10_track_204 | col_10 | Aznauroba mikvarda supruli | 38. KARTLI. KVEMO CHALA. Aznauroba mikvarda supruli.mp3 | გრიმო/CD3/38. KARTLI. KVEMO CHALA. Aznauroba mikvarda supruli.mp3 | Soloists: Zaka Zakarashvili and Tedo Tekhashvili | 1967 | KARTLI |
| col_10_track_205 | col_10 | Gutnuri | 15. KARTLI. GORI. Gutnuri.mp3 | გრიმო/CD3/15. KARTLI. GORI. Gutnuri.mp3 | Vocal group Shvidkatsa | 1967 | KARTLI |
| col_10_track_206 | col_10 | Urmuli | 24. KARTLI. GORI. Urmuli.mp3 | გრიმო/CD3/24. KARTLI. GORI. Urmuli.mp3 | Uran Sadzaglishvili | 1967 | KARTLI |
| col_10_track_207 | col_10 | Gutnuri | 20. KARTLI. GORI. Gutnuri.mp3 | გრიმო/CD3/20. KARTLI. GORI. Gutnuri.mp3 | Vladimer Kvrivishvili and Uran Sadzaglishvili | 1967 | KARTLI |
| col_10_track_208 | col_10 | Pshauri | 10. PSHAVI. MAGHAROSKARI. Pshauri.mp3 | გრიმო/CD3/10. PSHAVI. MAGHAROSKARI. Pshauri.mp3 | Aleksi Khutsurauli and Luka Naqeuri | 1967 | PSHAVI |
| col_10_track_209 | col_10 | Geldiauri | 06. KHEVSURETI. BARISAKHO. Geldiauri.mp3 | გრიმო/CD3/06. KHEVSURETI. BARISAKHO. Geldiauri.mp3 | Abika Arabuli and Petre Gogochuri | 1967 | KHEVSURETI |
| col_10_track_210 | col_10 | Ghamis mekhre | 18. KARTLI. GORI. Ghamis mekhre.mp3 | გრიმო/CD3/18. KARTLI. GORI. Ghamis mekhre.mp3 | Choir from Gori: Gaioz Terterashvili and Vakhtang Tsereteli | 1967 | KARTLI |
| col_10_track_211 | col_10 | Urmuli | 29. KARTLI. KASPI. Urmuli.mp3 | გრიმო/CD3/29. KARTLI. KASPI. Urmuli.mp3 | Davit Rusitashvili | 1967 | KARTLI |
| col_10_track_212 | col_10 | Maqruli | 27. KARTLI. TIRDZNISI. Maqruli.mp3 | გრიმო/CD3/27. KARTLI. TIRDZNISI. Maqruli.mp3 | Giorgi Tetunashvili and Davit Samadashvili | 1967 | KARTLI |
| col_10_track_213 | col_10 | Namgalo | 37. KARTLI. KVEMO CHALA. Namgalo.mp3 | გრიმო/CD3/37. KARTLI. KVEMO CHALA. Namgalo.mp3 | Soloists: Zaka Zakarashvili and Tedo Tekhashvili | 1967 | KARTLI |
| col_10_track_214 | col_10 | Mtibluri | 07. KHEVSURETI. BARISAKHO. Mtibluri.mp3 | გრიმო/CD3/07. KHEVSURETI. BARISAKHO. Mtibluri.mp3 | Abika Arabuli and Petre Gogochuri | 1967 | KHEVSURETI |
| col_10_track_215 | col_10 | Chona | 21. KARTLI. GORI. Chona.mp3 | გრიმო/CD3/21. KARTLI. GORI. Chona.mp3 | Vladimer Kvrivishvili and Vakhtang Tsereteli | 1967 | KARTLI |
| col_10_track_216 | col_10 | Ghulisa kldita Khevsuruli simghera | 01. KHEVSURETI. BARISAKHO. Ghulisa kldita Khevsuruli simghera.mp3 | გრიმო/CD3/01. KHEVSURETI. BARISAKHO. Ghulisa kldita Khevsuruli simghera.mp3 | Abika Arabuli | 1967 | KHEVSURETI |
| col_10_track_217 | col_10 | Shavlego | 12. KARTLI. GORI. Shavlego.mp3 | გრიმო/CD3/12. KARTLI. GORI. Shavlego.mp3 | Vocal group Shvidkatsa | 1967 | KARTLI |
| col_10_track_218 | col_10 | Chona | 28. KARTLI. TIRDZNISI. Chona.mp3 | გრიმო/CD3/28. KARTLI. TIRDZNISI. Chona.mp3 | Giorgi Tetunashvili and Davit Samadashvili | 1967 | KARTLI |
| col_10_track_219 | col_10 | Orovela | 30. KARTLI. KASPI. Orovela.mp3 | გრიმო/CD3/30. KARTLI. KASPI. Orovela.mp3 | Davit Rusitashvili | 1967 | KARTLI |
| col_10_track_220 | col_10 | Tirili | 11. PSHAVI. MAGHAROSKARI. Tirili.mp3 | გრიმო/CD3/11. PSHAVI. MAGHAROSKARI. Tirili.mp3 | Nino Kistauri | 1967 | PSHAVI |
| col_10_track_221 | col_10 | Mtsqemsuri | 39. KARTLI. AKHALKALAKI. Mtsqemsuri.mp3 | გრიმო/CD3/39. KARTLI. AKHALKALAKI. Mtsqemsuri.mp3 | Shota Katsiashvili | 1967 | KARTLI |
| col_10_track_222 | col_10 | Sulkhaneuri | 05. KHEVSURETI. BARISAKHO. Sulkhaneuri.mp3 | გრიმო/CD3/05. KHEVSURETI. BARISAKHO. Sulkhaneuri.mp3 | Petre Gogochuri | 1967 | KHEVSURETI |
| col_10_track_223 | col_10 | Chona | 35. KARTLI. KVEMO CHALA. Chona.mp3 | გრიმო/CD3/35. KARTLI. KVEMO CHALA. Chona.mp3 | Soloists: Zaka Zakarashvili and Tedo Tekhashvili | 1967 | KARTLI |
| col_10_track_224 | col_10 | Jvari tsinasa | 09. PSHAVI. MAGHAROSKARI. Jvari tsinasa.mp3 | გრიმო/CD3/09. PSHAVI. MAGHAROSKARI. Jvari tsinasa.mp3 | Mose Makhauri and Davit Mgeliashvili | 1967 | PSHAVI |
| col_10_track_225 | col_10 | Lekss itqvis Itirishvili | 02. KHEVSURETI. BARISAKHO. Lekss itqvis Itirishvili.mp3 | გრიმო/CD3/02. KHEVSURETI. BARISAKHO. Lekss itqvis Itirishvili.mp3 | Abika Arabuli | 1967 | KHEVSURETI |
| col_10_track_226 | col_10 | Perkhisai | 08. PSHAVI. MAGHAROSKARI. Perkhisai.mp3 | გრიმო/CD3/08. PSHAVI. MAGHAROSKARI. Perkhisai.mp3 | Mose Makhauri and Davit Mgeliashvili | 1967 | PSHAVI |
| col_10_track_227 | col_10 | Skhvata mojamagirobas | 23. KARTLI. GORI. Skhvata mojamagirobas.mp3 | გრიმო/CD3/23. KARTLI. GORI. Skhvata mojamagirobas.mp3 | Vladimer Kvrivishvili and Vakhtang Tsereteli | 1967 | KARTLI |
| col_10_track_228 | col_10 | Hegioga | 33. KARTLI. KASPI. Hegioga.mp3 | გრიმო/CD3/33. KARTLI. KASPI. Hegioga.mp3 | Davit Rusitashvili and Nika Mchedlidze | 1967 | KARTLI |
| col_10_track_229 | col_10 | Gamarjvebis simghera burtis gamarjveba | 037. GURIA. MAKHARADZE. Gamarjvebis simghera burtis gamarjveba.mp3 | გრიმო/CD1/037. GURIA. MAKHARADZE. Gamarjvebis simghera burtis gamarjveba.mp3 | Ensemble Dila | 1967 | GURIA |
| col_10_track_230 | col_10 | Naduri shemokmedura | 039. GURIA. MAKHARADZE. Naduri shemokmedura.mp3 | გრიმო/CD1/039. GURIA. MAKHARADZE. Naduri shemokmedura.mp3 | Ensemble Dila | 1967 | GURIA |
| col_10_track_231 | col_10 | Kalos khelkhvavi | 073. GURIA. VANI. Kalos khelkhvavi.mp3 | გრიმო/CD1/073. GURIA. VANI. Kalos khelkhvavi.mp3 | Folk ensemble of Vani directed by Shalva Makharadze | 1967 | GURIA |
| col_10_track_232 | col_10 | Tseruli | 079. SVANETI. MESTIA. Tseruli.mp3 | გრიმო/CD1/079. SVANETI. MESTIA. Tseruli.mp3 | Vocal Ensemble of the Mestia House of Culture | 1967 | SVANETI |
| col_10_track_233 | col_10 | Mtas khokhobi aprenila Sasadilo | 025. ACHARA. TSKHAVROKA. Mtas khokhobi aprenila_ Sasadilo.mp3 | გრიმო/CD1/025. ACHARA. TSKHAVROKA. Mtas khokhobi aprenila_ Sasadilo.mp3 | Choir of collective farmers from the villages of Tskavroka and Kakuti | 1967 | ACHARA |
| col_10_track_234 | col_10 | Maspindzelsa mkhiarulsa | 047. GURIA. GUTURI. Maspindzelsa mkhiarulsa.mp3 | გრიმო/CD1/047. GURIA. GUTURI. Maspindzelsa mkhiarulsa.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_235 | col_10 | Meupeo zetsatao! | 069. GURIA. VANI. Meupeo zetsatao!.mp3 | გრიმო/CD1/069. GURIA. VANI. Meupeo zetsatao!.mp3 | Folk ensemble of Vani directed by Shalva Makharadze | 1967 | GURIA |
| col_10_track_236 | col_10 | Lile | 074. SVANETI. MESTIA. Lile.mp3 | გრიმო/CD1/074. SVANETI. MESTIA. Lile.mp3 | Vocal Ensemble of the Mestia House of Culture | 1967 | SVANETI |
| col_10_track_237 | col_10 | Patara saqvarelo | 029. GURIA. MAKHARADZE. Patara saqvarelo.mp3 | გრიმო/CD1/029. GURIA. MAKHARADZE. Patara saqvarelo.mp3 | Trio: Varlam Vashalomidze, Ilarion Sikharulidze, and Vladimer Erkomaishvili | 1967 | GURIA |
| col_10_track_238 | col_10 | Alilo | 036. GURIA. MAKHARADZE. Alilo.mp3 | გრიმო/CD1/036. GURIA. MAKHARADZE. Alilo.mp3 | Trio: the Aroshidze brothers | 1967 | GURIA |
| col_10_track_239 | col_10 | Dzvelad musha khalkhisatvis | 052. GURIA. GUTURI. Dzvelad musha khalkhisatvis.mp3 | გრიმო/CD1/052. GURIA. GUTURI. Dzvelad musha khalkhisatvis.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_240 | col_10 | Vitsbil-Matsbil | 083. SVANETI. MESTIA. Vitsbil-Matsbil.mp3 | გრიმო/CD1/083. SVANETI. MESTIA. Vitsbil-Matsbil.mp3 | Vocal Ensemble of the Mestia House of Culture | 1967 | SVANETI |
| col_10_track_241 | col_10 | Mravalu! | 053. GURIA. GUTURI. Mravalu!.mp3 | გრიმო/CD1/053. GURIA. GUTURI. Mravalu!.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_242 | col_10 | Kali vikav aznauri Jikura | 018. ACHARA. TSKHAVROKA. Kali vikav aznauri_ Jikura.mp3 | გრიმო/CD1/018. ACHARA. TSKHAVROKA. Kali vikav aznauri_ Jikura.mp3 | Collective farm choir from Tsqavroka Village | 1967 | ACHARA |
| col_10_track_243 | col_10 | Sakortsilo alilo | 099. LECHKHUMI. KVEDA TSAGERI. Sakortsilo alilo.mp3 | გრიმო/CD1/099. LECHKHUMI. KVEDA TSAGERI. Sakortsilo alilo.mp3 | Folk choir of the collective Farm Progresi | 1967 | LECHKHUMI |
| col_10_track_244 | col_10 | Patara saqvarelo | 049. GURIA. GUTURI. Patara saqvarelo.mp3 | გრიმო/CD1/049. GURIA. GUTURI. Patara saqvarelo.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_245 | col_10 | Shvidkatsa | 072. GURIA. VANI. Shvidkatsa.mp3 | გრიმო/CD1/072. GURIA. VANI. Shvidkatsa.mp3 | Folk ensemble of Vani directed by Shalva Makharadze | 1967 | GURIA |
| col_10_track_246 | col_10 | Mirangula | 082. SVANETI. MESTIA. Mirangula.mp3 | გრიმო/CD1/082. SVANETI. MESTIA. Mirangula.mp3 | Vocal Ensemble of the Mestia House of Culture | 1967 | SVANETI |
| col_10_track_247 | col_10 | Zari (from Latali) | 077. SVANETI. MESTIA. Zari (from Latali).mp3 | გრიმო/CD1/077. SVANETI. MESTIA. Zari (from Latali).mp3 | Vocal Ensemble of the Mestia House of Culture | 1967 | SVANETI |
| col_10_track_248 | col_10 | Kurdgheli chamotsantsalda | 086. LECHKHUMI. TSAGERI. Kurdgheli chamotsantsalda.mp3 | გრიმო/CD1/086. LECHKHUMI. TSAGERI. Kurdgheli chamotsantsalda.mp3 | Folk ensemble Salkhino of the Tsageri Culture House | 1967 | LECHKHUMI |
| col_10_track_249 | col_10 | Gandagana | 003. ACHARA. MERISI. Gandagana.mp3 | გრიმო/CD1/003. ACHARA. MERISI. Gandagana.mp3 | Vasil Iremadze | 1967 | ACHARA |
| col_10_track_250 | col_10 | Adila | 058. GURIA. GUTURI. Adila.mp3 | გრიმო/CD1/058. GURIA. GUTURI. Adila.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_251 | col_10 | Stumrebi gvqavs saqvarlebi | 101. LECHKHUMI. KVEDA TSAGERI.Stumrebi gvqavs saqvarlebi.mp3 | გრიმო/CD1/101. LECHKHUMI. KVEDA TSAGERI.Stumrebi gvqavs saqvarlebi.mp3 | Folk choir of the collective Farm Progresi | 1967 | LECHKHUMI |
| col_10_track_252 | col_10 | Latariis simghera | 071. GURIA. VANI. Latariis simghera.mp3 | გრიმო/CD1/071. GURIA. VANI. Latariis simghera.mp3 | Folk ensemble of Vani directed by Shalva Makharadze | 1967 | GURIA |
| col_10_track_253 | col_10 | Mertskhalo, mshveniero! | 066. GURIA. VANI. Mertskhalo, mshveniero!.mp3 | გრიმო/CD1/066. GURIA. VANI. Mertskhalo, mshveniero!.mp3 | Folk ensemble of Vani directed by Shalva Makharadze | 1967 | GURIA |
| col_10_track_254 | col_10 | Metsitruseebis simghera | 033. GURIA. MAKHARADZE. Metsitruseebis simghera.mp3 | გრიმო/CD1/033. GURIA. MAKHARADZE. Metsitruseebis simghera.mp3 | Trio: the Aroshidze brothers | 1967 | GURIA |
| col_10_track_255 | col_10 | Sakhumaro | 014. ACHARA. MUKHAESTATE. Sakhumaro.mp3 | გრიმო/CD1/014. ACHARA. MUKHAESTATE. Sakhumaro.mp3 | Chonguri vocal-instrumental trio of the Kakuti Village House of Culture | 1967 | ACHARA |
| col_10_track_256 | col_10 | Elesa | 022. ACHARA. TSKHAVROKA. Elesa.mp3 | გრიმო/CD1/022. ACHARA. TSKHAVROKA. Elesa.mp3 | Collective farm choir from Tsqavroka Village | 1967 | ACHARA |
| col_10_track_257 | col_10 | Shavi shashvi | 048. GURIA. GUTURI. Shavi shashvi.mp3 | გრიმო/CD1/048. GURIA. GUTURI. Shavi shashvi.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_258 | col_10 | Simghera Mekhuzlaze | 035. GURIA. MAKHARADZE. Simghera Mekhuzlaze.mp3 | გრიმო/CD1/035. GURIA. MAKHARADZE. Simghera Mekhuzlaze.mp3 | Trio: the Aroshidze brothers | 1967 | GURIA |
| col_10_track_259 | col_10 | Shvidkatsa | 046. GURIA. MAKHARADZE. Shvidkatsa.mp3 | გრიმო/CD1/046. GURIA. MAKHARADZE. Shvidkatsa.mp3 | Ensemble Dila; Trio: Varlam Vashalomidze, Nevro Osepashvili and Shermadin Chkuaseli | 1967 | GURIA |
| col_10_track_260 | col_10 | Adila | 043. GURIA. MAKHARADZE. Adila.mp3 | გრიმო/CD1/043. GURIA. MAKHARADZE. Adila.mp3 | Multiple Trios: Dila Ensemble | 1967 | GURIA |
| col_10_track_261 | col_10 | Brevalo | 044. GURIA. MAKHARADZE. Brevalo.mp3 | გრიმო/CD1/044. GURIA. MAKHARADZE. Brevalo.mp3 | Trio: Gedevan Mzhavanadze, Varlam Vashalomidze and Shermadin Chkuaseli | 1967 | GURIA |
| col_10_track_262 | col_10 | Khorumi | 013. ACHARA. MERISI. Khorumi.mp3 | გრიმო/CD1/013. ACHARA. MERISI. Khorumi.mp3 | Ramiz Turmanidze | 1967 | ACHARA |
| col_10_track_263 | col_10 | Tsamokruli | 042. GURIA. MAKHARADZE. Tsamokruli.mp3 | გრიმო/CD1/042. GURIA. MAKHARADZE. Tsamokruli.mp3 | Multiple Trios: Dila Ensemble | 1967 | GURIA |
| col_10_track_264 | col_10 | Khorumi | 008. ACHARA. MERISI. Khorumi.mp3 | გრიმო/CD1/008. ACHARA. MERISI. Khorumi.mp3 | Brothers Osman and Izet Iremadze | 1967 | ACHARA |
| col_10_track_265 | col_10 | Indi-mindi | 060. GURIA. GUTURI. Indi-mindi.mp3 | გრიმო/CD1/060. GURIA. GUTURI. Indi-mindi.mp3 | Trio: Vano and Davit Giorgadze, Erasti Tsintsadze | 1967 | GURIA |
| col_10_track_266 | col_10 | Khorumi | 015. ACHARA. MUKHAESTATE. Khorumi.mp3 | გრიმო/CD1/015. ACHARA. MUKHAESTATE. Khorumi.mp3 | Amiran Beradze | 1967 | ACHARA |
| col_10_track_267 | col_10 | madlobeli | 041. GURIA. MAKHARADZE. madlobeli.mp3 | გრიმო/CD1/041. GURIA. MAKHARADZE. madlobeli.mp3 | Trio: Ilarion Sikharulidze, Apolon Chavleishvili and Shermadin Chkuaseli | 1967 | GURIA |
| col_10_track_268 | col_10 | Dedoplis maqruli | 038. GURIA. MAKHARADZE. Dedoplis maqruli.mp3 | გრიმო/CD1/038. GURIA. MAKHARADZE. Dedoplis maqruli.mp3 | Ensemble Dila | 1967 | GURIA |
| col_10_track_269 | col_10 | Sadghegrdzelo | 054. GURIA. GUTURI. Sadghegrdzelo.mp3 | გრიმო/CD1/054. GURIA. GUTURI. Sadghegrdzelo.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_270 | col_10 | Khorumi | 010. ACHARA. MERISI. Khorumi.mp3 | გრიმო/CD1/010. ACHARA. MERISI. Khorumi.mp3 | Brothers Osman and Izet Iremadze | 1967 | ACHARA |
| col_10_track_271 | col_10 | Hai, odeliasa! | 055. GURIA. GUTURI. Hai, odeliasa!.mp3 | გრიმო/CD1/055. GURIA. GUTURI. Hai, odeliasa!.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_272 | col_10 | Indi-mindi | 040. GURIA. MAKHARADZE. Indi-mindi.mp3 | გრიმო/CD1/040. GURIA. MAKHARADZE. Indi-mindi.mp3 | Ensemble Dila | 1967 | GURIA |
| col_10_track_273 | col_10 | Kartuli | 004. ACHARA. MERISI. Kartuli.mp3 | გრიმო/CD1/004. ACHARA. MERISI. Kartuli.mp3 | Vasil Iremadze | 1967 | ACHARA |
| col_10_track_274 | col_10 | Giorgis shvilebi | 095. LECHKHUMI. CHKHUTELI. Giorgis shvilebi.mp3 | გრიმო/CD1/095. LECHKHUMI. CHKHUTELI. Giorgis shvilebi.mp3 | Folk choir of the collective farm Ganatleba | 1967 | LECHKHUMI |
| col_10_track_275 | col_10 | Me rustveli | 059. GURIA. GUTURI. Me rustveli.mp3 | გრიმო/CD1/059. GURIA. GUTURI. Me rustveli.mp3 | Trio: Vano and Davit Giorgadze, Erasti Tsintsadze | 1967 | GURIA |
| col_10_track_276 | col_10 | Dzveleburi naduri | 103. LECHKHUMI. KVEDA TSAGERI. Dzveleburi naduri.mp3 | გრიმო/CD1/103. LECHKHUMI. KVEDA TSAGERI. Dzveleburi naduri.mp3 | Folk choir of the collective Farm Progresi | 1967 | LECHKHUMI |
| col_10_track_277 | col_10 | Changi and chuniri | 081. SVANETI. MESTIA. Changi and chuniri.mp3 | გრიმო/CD1/081. SVANETI. MESTIA. Changi and chuniri.mp3 | Vocal Ensemble of the Mestia House of Culture | 1967 | SVANETI |
| col_10_track_278 | col_10 | Kriste Aghdga | 092. LECHKHUMI. CHKHUTELI. Kriste Aghdga.mp3 | გრიმო/CD1/092. LECHKHUMI. CHKHUTELI. Kriste Aghdga.mp3 | Folk choir of the collective farm Ganatleba | 1967 | LECHKHUMI |
| col_10_track_279 | col_10 | Khorumi and Gandagana | 017. ACHARA. MUKHAESTATE. Khorumi and Gandagana.mp3 | გრიმო/CD1/017. ACHARA. MUKHAESTATE. Khorumi and Gandagana.mp3 | Ioseb Verulidze | 1967 | ACHARA |
| col_10_track_280 | col_10 | Chior-chiti | 021. ACHARA. TSKHAVROKA. Chior-chiti.mp3 | გრიმო/CD1/021. ACHARA. TSKHAVROKA. Chior-chiti.mp3 | Collective farm choir from Tsqavroka Village | 1967 | ACHARA |
| col_10_track_281 | col_10 | Shvidkatsa | 100. LECHKHUMI. KVEDA TSAGERI. Shvidkatsa.mp3 | გრიმო/CD1/100. LECHKHUMI. KVEDA TSAGERI. Shvidkatsa.mp3 | Folk choir of the collective Farm Progresi | 1967 | LECHKHUMI |
| col_10_track_282 | col_10 | Perkhuli | 011. ACHARA. MERISI. Perkhuli.mp3 | გრიმო/CD1/011. ACHARA. MERISI. Perkhuli.mp3 | Brothers Osman and Izet Iremadze | 1967 | ACHARA |
| col_10_track_283 | col_10 | Khasanbegura | 063. GURIA. ZEMO SUREBI. Khasanbegura.mp3 | გრიმო/CD1/063. GURIA. ZEMO SUREBI. Khasanbegura.mp3 | A group of folk singers | 1967 | GURIA |
| col_10_track_284 | col_10 | Davkarget sami momlkheni | 065. GURIA. ZEMO SUREBI. Davkarget sami momlkheni.mp3 | გრიმო/CD1/065. GURIA. ZEMO SUREBI. Davkarget sami momlkheni.mp3 | A group of folk singers | 1967 | GURIA |
| col_10_track_285 | col_10 | Lachepita, Opitara | 090. LECHKHUMI. TSAGERI. Lachepita, Opitara.mp3 | გრიმო/CD1/090. LECHKHUMI. TSAGERI. Lachepita, Opitara.mp3 | Folk ensemble Salkhino of the Tsageri Culture House | 1967 | LECHKHUMI |
| col_10_track_286 | col_10 | Gadakhveuli khorumi | 009. ACHARA. MERISI. Gadakhveuli khorumi.mp3 | გრიმო/CD1/009. ACHARA. MERISI. Gadakhveuli khorumi.mp3 | Brothers Osman and Izet Iremadze | 1967 | ACHARA |
| col_10_track_287 | col_10 | Sma umgherali ar varga | 096. LECHKHUMI. CHKHUTELI. Sma umgherali ar varga.mp3 | გრიმო/CD1/096. LECHKHUMI. CHKHUTELI. Sma umgherali ar varga.mp3 | Folk choir of the collective farm Ganatleba | 1967 | LECHKHUMI |
| col_10_track_288 | col_10 | Shavi shashvi | 050. GURIA. GUTURI. Shavi shashvi.mp3 | გრიმო/CD1/050. GURIA. GUTURI. Shavi shashvi.mp3 | Family of a folk singer Vano Giorgadze | 1967 | GURIA |
| col_10_track_289 | col_10 | Ierishi | 064. GURIA. ZEMO SUREBI. Ierishi.mp3 | გრიმო/CD1/064. GURIA. ZEMO SUREBI. Ierishi.mp3 | A group of folk singers | 1967 | GURIA |
| col_10_track_290 | col_10 | Gandagana | 016. ACHARA. MUKHAESTATE. Gandagana.mp3 | გრიმო/CD1/016. ACHARA. MUKHAESTATE. Gandagana.mp3 | Amiran Beradze | 1967 | ACHARA |
| col_10_track_291 | col_10 | Salkhino | 084. LECHKHUMI. TSAGERI. Salkhino.mp3 | გრიმო/CD1/084. LECHKHUMI. TSAGERI. Salkhino.mp3 | Folk ensemble Salkhino of the Tsageri Culture House | 1967 | LECHKHUMI |
| col_10_track_292 | col_10 | Gandagana | 012. ACHARA. MERISI. Gandagana.mp3 | გრიმო/CD1/012. ACHARA. MERISI. Gandagana.mp3 | Brothers Osman and Izet Iremadze | 1967 | ACHARA |
| col_10_track_293 | col_10 | Maqruli Kali mogvqavs nateli | 006. ACHARA. MERISI. Maqruli_ Kali mogvqavs nateli.mp3 | გრიმო/CD1/006. ACHARA. MERISI. Maqruli_ Kali mogvqavs nateli.mp3 | Performers from villages of Gundauri and Oktomberi | 1967 | ACHARA |
| col_10_track_294 | col_10 | Alilo | 091. LECHKHUMI. CHKHUTELI. Alilo.mp3 | გრიმო/CD1/091. LECHKHUMI. CHKHUTELI. Alilo.mp3 | Folk choir of the collective farm Ganatleba | 1967 | LECHKHUMI |
